,zipcode,AGI_STUB,N1,A00100
3997,39459,21,1350,62251
3998,39461,21,210,11012
3999,39462,21,490,16536
4000,39464,21,870,38901
4001,39465,21,9000,441815
4002,39466,21,10540,444790
4003,39470,21,4350,205112
4004,39474,21,2500,83182
4005,39475,21,5050,259881
4006,39476,21,2850,122012
4007,39478,21,770,34139
4008,39479,21,2190,100750
4009,39480,21,1100,47876
4010,39481,21,680,33566
4011,39482,21,3910,191561
4012,39483,21,2210,98629
4013,39501,21,8790,237691
4014,39503,21,20380,939706
4015,39507,21,8210,392686
4016,39520,21,5310,216653
4017,39525,21,4020,266956
4018,39530,21,3880,133852
4019,39531,21,8120,366082
4020,39532,21,15370,767744
4021,39540,21,3870,161055
4022,39553,21,7320,342917
4023,39556,21,2860,124715
4024,39560,21,7760,395165
4025,39561,21,690,28417
4026,39562,21,6620,327494
4027,39563,21,5670,209298
4028,39564,21,17130,1032889
4029,39565,21,8040,411959
4030,39567,21,4130,239600
4031,39571,21,5880,350636
4032,39572,21,440,16825
4033,39573,21,3230,146257
4034,39574,21,5390,230668
4035,39576,21,2420,101188
4036,39577,21,3870,163404
4037,39581,21,4730,185774
4038,39601,21,8850,413981
4039,39629,21,2310,120032
4040,39630,21,400,11290
4041,39631,21,1380,49413
4042,39633,21,380,12474
4043,39638,21,1320,46381
4044,39641,21,1620,75769
4045,39643,21,480,21395
4046,39645,21,1950,82354
4047,39647,21,410,20147
4048,39648,21,8100,283087
4049,39652,21,3090,107340
4050,39653,21,1150,54698
4051,39654,21,2280,100179
4052,39656,21,340,13972
4053,39657,21,960,39327
4054,39661,21,1090,41084
4055,39662,21,500,24040
4056,39663,21,1050,42142
4057,39664,21,810,39015
4058,39665,21,360,16190
4059,39666,21,4010,218384
4060,39667,21,4680,185016
4061,39668,21,260,10011
4062,39669,21,2170,85755
4063,39701,21,5060,193571
4064,39702,21,9100,353211
4065,39705,21,6220,389201
4066,39730,21,4690,177491
4067,39735,21,1610,61063
4068,39737,21,120,4076
4069,39739,21,1130,34899
4070,39740,21,2080,109042
4071,39741,21,580,20584
4072,39743,21,870,25905
4073,39744,21,2180,83744
4074,39745,21,310,13648
4075,39746,21,1300,57649
4076,39747,21,730,26169
4077,39750,21,1120,38371
4078,39751,21,500,19551
4079,39752,21,950,38134
4080,39755,21,430,13148
4081,39756,21,840,22362
4082,39759,21,14740,687938
4083,39766,21,1090,45170
4084,39767,21,290,10088
4085,39769,21,780,31597
4086,39772,21,700,20899
4087,39773,21,6660,271688
4088,39776,21,680,22469
4089,39813,21,790,27776
4090,39815,21,650,19021
4091,39817,21,3960,126872
4092,39819,21,4030,178264
4093,39823,21,3460,130493
4094,39824,21,140,5364
4095,39825,21,540,21450
4096,39826,21,310,12708
4097,39827,21,1450,56842
4098,39828,21,6040,221083
4099,39834,21,850,35967
4100,39836,21,170,6202
4101,39837,21,2240,95850
4102,39840,21,1900,61047
4103,39841,21,350,12120
4104,39842,21,3320,139468
4105,39845,21,3140,127814
4106,39846,21,800,29031
4107,39851,21,820,23851
4108,39854,21,850,26690
4109,39859,21,490,20168
4110,39861,21,330,13312
4111,39862,21,510,22407
4112,39866,21,190,8217
4113,39867,21,150,4568
4114,39870,21,870,31862
4115,39877,21,200,6782
4116,39886,21,630,24819
4117,39897,21,1370,55158
4118,40003,21,850,40608
4119,40004,21,13420,638602
4120,40006,21,2140,92191
4121,40007,21,110,4350
4122,40008,21,1730,76043
4123,40009,21,400,13226
4124,40010,21,320,26508
4125,40011,21,1060,47992
4126,40012,21,280,10411
4127,40013,21,2520,136785
4128,40014,21,9160,720265
4129,40019,21,1630,67738
4130,40022,21,430,31491
4131,40023,21,2130,194425
4132,40026,21,2550,309440
4133,40031,21,8830,600622
4134,40033,21,5120,207760
4135,40037,21,1210,47499
4136,40040,21,200,7521
4137,40045,21,1280,55270
4138,40046,21,760,35103
4139,40047,21,9440,497423
4140,40050,21,700,28641
4141,40051,21,2050,80776
4142,40052,21,250,8525
4143,40055,21,960,50633
4144,40056,21,1660,121989
4145,40057,21,1450,59064
4146,40059,21,8040,1427544
4147,40060,21,450,17816
4148,40062,21,140,4307
4149,40065,21,13060,642600
4150,40067,21,2280,204948
4151,40068,21,1080,63324
4152,40069,21,3710,158732
4153,40070,21,260,11947
4154,40071,21,6410,358193
4155,40075,21,510,21969
4156,40076,21,1230,61474
4157,40077,21,280,16105
4158,40078,21,950,34420
4159,40104,21,490,18096
4160,40107,21,1000,43837
4161,40108,21,5170,257757
4162,40109,21,1340,64140
4163,40111,21,580,21756
4164,40115,21,310,11170
4165,40117,21,1200,53805
4166,40118,21,4570,160344
4167,40119,21,770,33523
4168,40121,21,3230,121821
4169,40140,21,330,12656
4170,40142,21,940,45394
4171,40143,21,2260,104051
4172,40144,21,720,28272
4173,40145,21,290,10212
4174,40146,21,1410,66456
4175,40150,21,2030,82351
4176,40152,21,320,12802
4177,40155,21,430,10877
4178,40157,21,420,16317
4179,40160,21,9980,379406
4180,40162,21,2610,136798
4181,40165,21,15450,747799
4182,40170,21,130,4320
4183,40171,21,120,4607
4184,40175,21,6010,280341
4185,40176,21,480,18788
4186,40177,21,640,22857
4187,40178,21,170,6372
4188,40202,21,2120,314451
4189,40203,21,6920,163739
4190,40204,21,7750,522800
4191,40205,21,12140,1103065
4192,40206,21,10560,714610
4193,40207,21,15840,1700428
4194,40208,21,4980,143656
4195,40209,21,300,10146
4196,40210,21,6150,137563
4197,40211,21,9530,234984
4198,40212,21,6990,163988
4199,40213,21,8220,333653
4200,40214,21,21550,797401
4201,40215,21,9060,235351
4202,40216,21,19930,698908
4203,40217,21,6410,242740
4204,40218,21,15190,522456
4205,40219,21,18160,617518
4206,40220,21,17090,862939
4207,40222,21,11160,1103980
4208,40223,21,11570,1124037
4209,40228,21,8240,409396
4210,40229,21,16830,697260
4211,40241,21,14490,1290076
4212,40242,21,5410,319133
4213,40243,21,5330,307919
4214,40245,21,14130,1574736
4215,40258,21,12460,496847
4216,40272,21,16580,678875
4217,40291,21,18080,1014329
4218,40299,21,19500,1230408
4219,40311,21,2700,102582
4220,40312,21,2220,71751
4221,40313,21,920,26658
4222,40316,21,140,4133
4223,40322,21,1150,38535
4224,40324,21,19050,1077014
4225,40328,21,490,16444
4226,40330,21,8110,359548
4227,40336,21,4810,172681
4228,40337,21,2000,68940
4229,40342,21,9950,476245
4230,40346,21,290,9103
4231,40347,21,1400,90727
4232,40350,21,110,3397
4233,40351,21,7410,320230
4234,40353,21,8890,407652
4235,40356,21,17470,1033376
4236,40358,21,290,11114
4237,40359,21,2800,115660
4238,40360,21,2650,94951
4239,40361,21,7540,358218
4240,40370,21,1250,62750
4241,40371,21,1010,36377
4242,40372,21,1050,51467
4243,40374,21,660,23759
4244,40379,21,1500,74054
4245,40380,21,2680,95785
4246,40383,21,10650,691811
4247,40385,21,1320,50649
4248,40387,21,650,20053
4249,40390,21,2630,113758
4250,40391,21,14890,696232
4251,40402,21,1020,35053
4252,40403,21,9870,431994
4253,40409,21,1350,48480
4254,40419,21,1550,51395
4255,40422,21,9450,485444
4256,40437,21,1650,62070
4257,40440,21,970,32647
4258,40442,21,400,12408
4259,40444,21,5560,244502
4260,40445,21,290,8706
4261,40447,21,2380,79441
4262,40456,21,3330,121711
4263,40460,21,300,9643
4264,40461,21,960,43729
4265,40464,21,440,15630
4266,40468,21,770,31455
4267,40472,21,540,17912
4268,40475,21,21750,1101759
4269,40481,21,220,6980
4270,40484,21,4770,201626
4271,40486,21,740,25013
4272,40489,21,1420,47459
4273,40502,21,12760,1286548
4274,40503,21,13390,745276
4275,40504,21,10950,402471
4276,40505,21,11790,426821
4277,40507,21,1010,77599
4278,40508,21,6790,224844
4279,40509,21,16750,1144112
4280,40510,21,480,57441
4281,40511,21,13820,666314
4282,40513,21,5030,556594
4283,40514,21,7110,446887
4284,40515,21,16720,1169615
4285,40516,21,1220,82501
4286,40517,21,16970,612080
4287,40601,21,23550,1156004
4288,40701,21,10460,418280
4289,40729,21,2100,75843
4290,40734,21,1390,44169
4291,40737,21,530,16524
4292,40740,21,1150,37322
4293,40741,21,8140,352636
4294,40744,21,6800,292625
4295,40759,21,850,24748
4296,40763,21,160,3957
4297,40769,21,5800,196884
4298,40771,21,550,14089
4299,40806,21,830,35169
4300,40810,21,410,13362
4301,40813,21,250,9570
4302,40815,21,450,15847
4303,40819,21,260,9586
4304,40820,21,130,3564
4305,40823,21,1190,44771
4306,40826,21,200,7852
4307,40827,21,190,7833
4308,40828,21,1110,39740
4309,40831,21,1820,91498
4310,40845,21,120,3862
4311,40856,21,200,7669
4312,40862,21,200,8813
4313,40863,21,150,5277
4314,40865,21,170,6339
4315,40868,21,300,10172
4316,40870,21,140,5466
4317,40873,21,670,25387
4318,40902,21,270,6950
4319,40903,21,320,9384
4320,40906,21,3790,143133
4321,40914,21,240,7477
4322,40915,21,430,13579
4323,40923,21,290,8992
4324,40927,21,140,5872
4325,40935,21,680,18295
4326,40939,21,220,6846
4327,40940,21,190,5220
4328,40943,21,360,11434
4329,40949,21,330,11398
4330,40953,21,190,5368
4331,40958,21,150,4469
4332,40962,21,5170,184046
4333,40965,21,4860,155139
4334,40972,21,450,12557
4335,40977,21,2890,108775
4336,40988,21,160,4727
4337,41001,21,7920,467827
4338,41002,21,1040,40470
4339,41003,21,950,38403
4340,41004,21,1660,69501
4341,41005,21,10350,586465
4342,41006,21,1950,96011
4343,41007,21,1810,106721
4344,41008,21,3080,133837
4345,41010,21,1200,48603
4346,41011,21,11680,771677
4347,41014,21,3140,98334
4348,41015,21,9740,478366
4349,41016,21,2790,117373
4350,41017,21,19910,1766174
4351,41018,21,13230,620530
4352,41030,21,2660,119610
4353,41031,21,6730,301409
4354,41033,21,910,38994
4355,41034,21,410,16593
4356,41035,21,4510,196179
4357,41039,21,1090,40195
4358,41040,21,2940,119678
4359,41041,21,2860,117286
4360,41042,21,24050,1202500
4361,41043,21,790,36653
4362,41044,21,420,16870
4363,41045,21,510,22573
4364,41046,21,690,26115
4365,41048,21,6500,498779
4366,41049,21,860,32183
4367,41051,21,12530,697001
4368,41052,21,120,5777
4369,41055,21,720,34445
4370,41056,21,5820,285455
4371,41059,21,1270,70900
4372,41063,21,1380,68121
4373,41064,21,740,27022
4374,41071,21,9050,413230
4375,41073,21,2910,169053
4376,41074,21,2290,92203
4377,41075,21,7980,607190
4378,41076,21,7840,490012
4379,41080,21,810,44546
4380,41083,21,490,20688
4381,41086,21,840,38740
4382,41091,21,8500,812861
4383,41092,21,1510,95598
4384,41093,21,950,31957
4385,41094,21,5780,331305
4386,41095,21,1570,61864
4387,41097,21,2750,113701
4388,41098,21,670,24040
4389,41101,21,7440,409353
4390,41102,21,7950,415149
4391,41121,21,630,25659
4392,41124,21,310,10593
4393,41129,21,3930,211376
4394,41132,21,150,5441
4395,41139,21,3530,157591
4396,41141,21,890,30908
4397,41143,21,5400,232976
4398,41144,21,3930,169671
4399,41146,21,240,6601
4400,41149,21,150,4702
4401,41159,21,130,4504
4402,41164,21,4550,163989
4403,41166,21,230,8565
4404,41168,21,1150,48072
4405,41169,21,2480,141582
4406,41171,21,1300,48460
4407,41174,21,400,15787
4408,41175,21,2130,94156
4409,41179,21,2540,88489
4410,41180,21,330,11653
4411,41183,21,700,30254
4412,41189,21,950,36703
4413,41203,21,160,5602
4414,41204,21,150,5206
4415,41214,21,140,5276
4416,41216,21,400,19758
4417,41219,21,670,24194
4418,41222,21,900,40262
4419,41224,21,1760,77195
4420,41230,21,4320,189161
4421,41231,21,330,14750
4422,41232,21,250,10055
4423,41234,21,230,8536
4424,41238,21,390,17389
4425,41240,21,2490,116093
4426,41250,21,260,10242
4427,41254,21,170,7173
4428,41255,21,340,12408
4429,41256,21,870,53384
4430,41257,21,160,6250
4431,41260,21,260,9339
4432,41262,21,330,11422
4433,41263,21,120,5169
4434,41264,21,140,5620
4435,41265,21,580,24299
4436,41267,21,310,8908
4437,41274,21,340,12858
4438,41301,21,1910,63661
4439,41311,21,2020,70020
4440,41314,21,1440,45449
4441,41317,21,120,3571
4442,41332,21,420,13523
4443,41339,21,3480,136380
4444,41348,21,480,16337
4445,41352,21,180,6426
4446,41360,21,140,3900
4447,41365,21,160,5524
4448,41385,21,260,7532
4449,41408,21,130,4209
4450,41421,21,110,4215
4451,41425,21,370,12777
4452,41464,21,140,3642
4453,41465,21,3710,147648
4454,41472,21,3150,126861
4455,41501,21,7320,393736
4456,41503,21,250,15837
4457,41512,21,270,9235
4458,41513,21,170,6900
4459,41514,21,1370,58375
4460,41519,21,350,15514
4461,41522,21,1450,58624
4462,41524,21,120,5206
4463,41527,21,240,18359
4464,41528,21,200,7988
4465,41531,21,350,14826
4466,41535,21,130,5922
4467,41537,21,1430,57576
4468,41539,21,590,25817
4469,41540,21,130,5871
4470,41543,21,190,7048
4471,41544,21,290,11547
4472,41548,21,260,10312
4473,41553,21,750,33713
4474,41554,21,260,10763
4475,41555,21,230,8797
4476,41557,21,610,26638
4477,41558,21,210,8346
4478,41559,21,270,9426
4479,41560,21,220,8968
4480,41562,21,870,34001
4481,41563,21,110,4107
4482,41564,21,380,16188
4483,41566,21,120,5251
4484,41568,21,220,7545
4485,41571,21,190,7596
4486,41572,21,1160,46574
4487,41601,21,500,23993
4488,41602,21,290,11434
4489,41603,21,480,21936
4490,41604,21,150,4769
4491,41605,21,420,16303
4492,41606,21,200,6529
4493,41607,21,140,4712
4494,41615,21,200,9061
4495,41616,21,200,7619
4496,41619,21,100,3111
4497,41621,21,100,2895
4498,41622,21,190,7027
4499,41630,21,400,15018
4500,41631,21,290,9321
4501,41632,21,130,5357
4502,41635,21,1090,46189
4503,41636,21,250,8356
4504,41640,21,390,15027
4505,41642,21,230,9100
4506,41645,21,400,16244
4507,41647,21,550,20473
4508,41649,21,980,37971
4509,41650,21,250,7700
4510,41653,21,4190,211137
4511,41655,21,260,8256
4512,41659,21,250,14149
4513,41660,21,230,6371
4514,41666,21,250,8514
4515,41667,21,140,3968
4516,41669,21,200,5924
4517,41701,21,4220,214368
4518,41712,21,150,5090
4519,41713,21,140,5219
4520,41714,21,150,5648
4521,41719,21,590,20328
4522,41721,21,240,8429
4523,41722,21,730,24454
4524,41723,21,350,11614
4525,41727,21,400,43968
4526,41731,21,350,15642
4527,41740,21,220,8843
4528,41745,21,110,3657
4529,41746,21,230,9066
4530,41749,21,1380,57958
4531,41751,21,200,8087
4532,41754,21,150,6706
4533,41759,21,170,6778
4534,41763,21,190,6984
4535,41764,21,180,7668
4536,41773,21,510,16132
4537,41774,21,890,34691
4538,41776,21,620,25012
4539,41777,21,230,8386
4540,41804,21,290,12724
4541,41812,21,100,4077
4542,41815,21,290,10772
4543,41817,21,160,5445
4544,41819,21,110,4275
4545,41821,21,140,5871
4546,41822,21,1140,51951
4547,41824,21,450,16979
4548,41825,21,140,4993
4549,41826,21,310,11948
4550,41828,21,250,8080
4551,41831,21,390,16538
4552,41832,21,110,4533
4553,41833,21,130,4530
4554,41834,21,200,7223
4555,41835,21,240,8600
4556,41836,21,270,10284
4557,41837,21,380,16130
4558,41838,21,190,7212
4559,41839,21,240,7553
4560,41840,21,460,16566
4561,41843,21,280,9483
4562,41844,21,360,12597
4563,41845,21,120,3600
4564,41847,21,190,6488
4565,41855,21,210,7124
4566,41858,21,2500,117565
4567,41862,21,260,10084
4568,42001,21,12980,853939
4569,42003,21,12570,546903
4570,42020,21,980,44018
4571,42021,21,660,25581
4572,42023,21,1000,44860
4573,42024,21,590,26120
4574,42025,21,8310,410408
4575,42027,21,940,47283
4576,42028,21,260,10337
4577,42029,21,2830,135167
4578,42031,21,1290,56220
4579,42035,21,460,27733
4580,42036,21,510,18684
4581,42038,21,2010,94057
4582,42039,21,700,31104
4583,42040,21,480,19469
4584,42041,21,1670,64206
4585,42044,21,1550,88203
4586,42045,21,980,44467
4587,42048,21,910,30187
4588,42049,21,700,26805
4589,42050,21,1080,41523
4590,42051,21,1210,55721
4591,42053,21,2150,112436
4592,42054,21,430,19682
4593,42055,21,1130,51003
4594,42056,21,840,40438
4595,42058,21,1040,44500
4596,42064,21,3220,130457
4597,42066,21,9420,398988
4598,42069,21,430,22765
4599,42071,21,11180,541681
4600,42076,21,420,16788
4601,42078,21,720,31248
4602,42079,21,550,22313
4603,42081,21,910,39727
4604,42082,21,780,35083
4605,42083,21,150,6351
4606,42085,21,340,12345
4607,42086,21,1880,100347
4608,42087,21,950,45451
4609,42088,21,1090,45861
4610,42101,21,21470,715232
4611,42103,21,8800,674570
4612,42104,21,13700,769362
4613,42120,21,880,28576
4614,42122,21,1950,129147
4615,42123,21,330,12091
4616,42127,21,2590,93622
4617,42129,21,2620,84656
4618,42133,21,540,18598
4619,42134,21,7170,294278
4620,42140,21,510,15390
4621,42141,21,12450,549043
4622,42154,21,270,8686
4623,42156,21,150,5847
4624,42157,21,170,4204
4625,42159,21,530,21811
4626,42160,21,820,27542
4627,42164,21,6300,253883
4628,42166,21,920,30069
4629,42167,21,3140,116927
4630,42170,21,670,31752
4631,42171,21,2850,119650
4632,42202,21,970,43851
4633,42204,21,300,15330
4634,42206,21,2310,95120
4635,42207,21,450,16076
4636,42210,21,1680,62005
4637,42211,21,5450,235936
4638,42214,21,250,8663
4639,42215,21,490,22064
4640,42217,21,1470,63451
4641,42220,21,2570,110175
4642,42223,21,5000,133443
4643,42232,21,350,17285
4644,42234,21,820,32516
4645,42236,21,380,24566
4646,42240,21,17320,757369
4647,42254,21,120,4242
4648,42256,21,1870,76669
4649,42259,21,410,14037
4650,42261,21,4140,159914
4651,42262,21,3030,87021
4652,42265,21,380,24083
4653,42266,21,940,42031
4654,42273,21,170,7395
4655,42274,21,1100,50039
4656,42275,21,320,11306
4657,42276,21,6060,254236
4658,42280,21,210,6516
4659,42285,21,180,6006
4660,42286,21,610,32964
4661,42301,21,19260,880706
4662,42303,21,17410,928392
4663,42320,21,3330,132170
4664,42321,21,180,6389
4665,42323,21,390,16486
4666,42324,21,450,19452
4667,42325,21,840,34426
4668,42326,21,140,5549
4669,42327,21,1710,81571
4670,42328,21,560,24252
4671,42330,21,3450,148586
4672,42333,21,470,16049
4673,42337,21,720,23272
4674,42339,21,350,13295
4675,42343,21,760,26843
4676,42344,21,340,13151
4677,42345,21,4330,210003
4678,42347,21,2500,111878
4679,42348,21,2090,98934
4680,42349,21,490,16676
4681,42350,21,570,26937
4682,42351,21,1790,86168
4683,42352,21,820,33978
4684,42354,21,150,4886
4685,42355,21,780,37025
4686,42361,21,200,8708
4687,42366,21,2700,162570
4688,42367,21,410,12798
4689,42368,21,520,21494
4690,42369,21,130,4145
4691,42371,21,240,11902
4692,42372,21,760,33038
4693,42376,21,2590,138902
4694,42378,21,1440,64663
4695,42404,21,1010,61641
4696,42406,21,1220,59022
4697,42408,21,2420,97124
4698,42409,21,940,49160
4699,42410,21,550,18027
4700,42411,21,670,28201
4701,42413,21,1220,89352
4702,42420,21,16220,804614
4703,42431,21,11380,581414
4704,42436,21,610,34069
4705,42437,21,3100,156492
4706,42441,21,590,29031
4707,42442,21,1180,49050
4708,42445,21,4690,194970
4709,42450,21,1620,67854
4710,42451,21,320,12477
4711,42452,21,1070,56777
4712,42453,21,250,8677
4713,42455,21,1390,61467
4714,42456,21,710,36580
4715,42458,21,450,19395
4716,42459,21,1700,84289
4717,42461,21,660,29533
4718,42462,21,550,36705
4719,42464,21,700,31179
4720,42501,21,6400,232721
4721,42503,21,9050,469782
4722,42516,21,170,5292
4723,42518,21,1260,46934
4724,42519,21,1190,36064
4725,42528,21,630,23476
4726,42533,21,370,11686
4727,42539,21,3720,119424
4728,42541,21,200,7763
4729,42544,21,2190,82389
4730,42553,21,2080,77870
4731,42565,21,220,7655
4732,42566,21,240,6868
4733,42567,21,2130,73877
4734,42602,21,3660,115896
4735,42603,21,160,5218
4736,42629,21,1940,77663
4737,42633,21,7120,244493
4738,42634,21,410,9867
4739,42635,21,1200,32824
4740,42642,21,4960,189009
4741,42647,21,1160,35090
4742,42649,21,430,12700
4743,42653,21,1500,44423
4744,42701,21,22060,1208516
4745,42712,21,770,26078
4746,42713,21,730,22068
4747,42715,21,150,4207
4748,42716,21,680,23060
4749,42717,21,2470,83833
4750,42718,21,9600,376286
4751,42721,21,1370,50152
4752,42722,21,280,9269
4753,42724,21,2090,93472
4754,42726,21,1800,66065
4755,42728,21,5890,208968
4756,42729,21,480,18091
4757,42732,21,760,26878
4758,42733,21,500,16604
4759,42740,21,840,40037
4760,42741,21,110,2959
4761,42743,21,3420,122230
4762,42746,21,710,22876
4763,42748,21,3710,160237
4764,42749,21,2030,65774
4765,42753,21,240,7692
4766,42754,21,5640,221480
4767,42757,21,1130,41650
4768,42762,21,160,5601
4769,42764,21,210,7132
4770,42765,21,2270,79355
4771,42776,21,1070,44869
4772,42782,21,390,12555
4773,42784,21,1120,39812
4774,42788,21,140,6092
4775,46001,21,4980,210612
4776,46011,21,8020,447854
4777,46012,21,8900,375632
4778,46013,21,8960,316746
